year,month,admin_name,fews_net,country,date,timestamp
2019,9,Abu Hamad,1,Sudan,2019-09-01,1567296000
2019,9,Ad Damer,1,Sudan,2019-09-01,1567296000
2019,9,Al Matammah,1,Sudan,2019-09-01,1567296000
2019,9,Atbara,1,Sudan,2019-09-01,1567296000
2019,9,Berber,1,Sudan,2019-09-01,1567296000
2019,9,Shendi,1,Sudan,2019-09-01,1567296000
2019,9,Ad Dinder,1,Sudan,2019-09-01,1567296000
2019,9,Sennar,1,Sudan,2019-09-01,1567296000
2019,9,Singa,1,Sudan,2019-09-01,1567296000
2019,9,Buram,1,Sudan,2019-09-01,1567296000
2019,9,Id El Ghanem,1,Sudan,2019-09-01,1567296000
2019,9,Kas,2,Sudan,2019-09-01,1567296000
2019,9,Nyala.1,2,Sudan,2019-09-01,1567296000
2019,9,Tulus,2,Sudan,2019-09-01,1567296000
2019,9,Abu Jubaiyah,1,Sudan,2019-09-01,1567296000
2019,9,Dilling,1,Sudan,2019-09-01,1567296000
2019,9,Kadugli,3,Sudan,2019-09-01,1567296000
2019,9,Rashad,1,Sudan,2019-09-01,1567296000
2019,9,Talodi,2,Sudan,2019-09-01,1567296000
2019,9,Al Geneina,1,Sudan,2019-09-01,1567296000
2019,9,Abyei,1,Sudan,2019-09-01,1567296000
2019,9,As Salam,1,Sudan,2019-09-01,1567296000
2019,9,En Nuhud,1,Sudan,2019-09-01,1567296000
2019,9,Ghebeish,1,Sudan,2019-09-01,1567296000
2019,9,Lagawa,1,Sudan,2019-09-01,1567296000
2019,9,Ad Douiem,1,Sudan,2019-09-01,1567296000
2019,9,Al Gutaina,1,Sudan,2019-09-01,1567296000
2019,9,Al Jabalian,1,Sudan,2019-09-01,1567296000
2019,9,Kosti,1,Sudan,2019-09-01,1567296000
2019,10,Al Kamlin,1,Sudan,2019-10-01,1569888000
2019,10,Al Mahagil,1,Sudan,2019-10-01,1569888000
2019,10,East al Gazera,1,Sudan,2019-10-01,1569888000
2019,10,North al Gazera,1,Sudan,2019-10-01,1569888000
2019,10,Sharq al Gazera,1,Sudan,2019-10-01,1569888000
2019,10,South al Gazera,1,Sudan,2019-10-01,1569888000
2019,10,Um Al Gura,1,Sudan,2019-10-01,1569888000
2019,10,Al Faw,1,Sudan,2019-10-01,1569888000
2019,10,Al Fushqa,2,Sudan,2019-10-01,1569888000
2019,10,Al Gadaref,1,Sudan,2019-10-01,1569888000
2019,10,Al Galabat,1,Sudan,2019-10-01,1569888000
2019,10,Al Rahd,1,Sudan,2019-10-01,1569888000
2019,10,Ad Damazin,2,Sudan,2019-10-01,1569888000
2019,10,Al Kurumik,2,Sudan,2019-10-01,1569888000
2019,10,Al Roseires,1,Sudan,2019-10-01,1569888000
2019,10,Baw,2,Sudan,2019-10-01,1569888000
2019,10,Geissan,2,Sudan,2019-10-01,1569888000
2019,10,Mukjar,1,Sudan,2019-10-01,1569888000
2019,10,Zallingi,1,Sudan,2019-10-01,1569888000
2019,10,Al Deain,2,Sudan,2019-10-01,1569888000
2019,10,Nyala,2,Sudan,2019-10-01,1569888000
2019,10,Al Gash,2,Sudan,2019-10-01,1569888000
2019,10,Hamashkorieb,3,Sudan,2019-10-01,1569888000
2019,10,Kassala,2,Sudan,2019-10-01,1569888000
2019,10,Nahr Atbara,1,Sudan,2019-10-01,1569888000
2019,10,Seteet,1,Sudan,2019-10-01,1569888000
2019,10,Karary,1,Sudan,2019-10-01,1569888000
2019,10,Khartoum Bahri,1,Sudan,2019-10-01,1569888000
2019,10,Khartoum,1,Sudan,2019-10-01,1569888000
2019,10,Omdurman,1,Sudan,2019-10-01,1569888000
2019,10,Sharg En Nile,1,Sudan,2019-10-01,1569888000
2019,10,South Khartoum,1,Sudan,2019-10-01,1569888000
2019,10,Um Badda,1,Sudan,2019-10-01,1569888000
2019,10,Al Fasher,2,Sudan,2019-10-01,1569888000
2019,10,Kabkabiya,2,Sudan,2019-10-01,1569888000
2019,10,Kutum,2,Sudan,2019-10-01,1569888000
2019,10,Mellit,2,Sudan,2019-10-01,1569888000
2019,10,Um Kadada,2,Sudan,2019-10-01,1569888000
2019,10,Bara,1,Sudan,2019-10-01,1569888000
2019,10,Jebrat al Sheikh,2,Sudan,2019-10-01,1569888000
2019,10,Sheikan,1,Sudan,2019-10-01,1569888000
2019,10,Sowdari,2,Sudan,2019-10-01,1569888000
2019,10,Um Rawaba,1,Sudan,2019-10-01,1569888000
2019,10,Addabah,1,Sudan,2019-10-01,1569888000
2019,10,Dongola,1,Sudan,2019-10-01,1569888000
2019,10,Merawi,1,Sudan,2019-10-01,1569888000
2019,10,Wadi Halfa,1,Sudan,2019-10-01,1569888000
2019,10,Halayeb,3,Sudan,2019-10-01,1569888000
2019,10,Port Sudan,3,Sudan,2019-10-01,1569888000
2019,10,Sinkat,2,Sudan,2019-10-01,1569888000
2019,10,Tokar,2,Sudan,2019-10-01,1569888000
2019,10,Abu Hamad,1,Sudan,2019-10-01,1569888000
2019,10,Ad Damer,1,Sudan,2019-10-01,1569888000
2019,10,Al Matammah,1,Sudan,2019-10-01,1569888000
2019,10,Atbara,1,Sudan,2019-10-01,1569888000
2019,10,Berber,1,Sudan,2019-10-01,1569888000
2019,10,Shendi,1,Sudan,2019-10-01,1569888000
2019,10,Ad Dinder,1,Sudan,2019-10-01,1569888000
2019,10,Sennar,1,Sudan,2019-10-01,1569888000
2019,10,Singa,1,Sudan,2019-10-01,1569888000
2019,10,Buram,1,Sudan,2019-10-01,1569888000
2019,10,Id El Ghanem,1,Sudan,2019-10-01,1569888000
2019,10,Kas,2,Sudan,2019-10-01,1569888000
2019,10,Nyala.1,2,Sudan,2019-10-01,1569888000
2019,10,Tulus,2,Sudan,2019-10-01,1569888000
2019,10,Abu Jubaiyah,1,Sudan,2019-10-01,1569888000
2019,10,Dilling,2,Sudan,2019-10-01,1569888000
2019,10,Kadugli,3,Sudan,2019-10-01,1569888000
2019,10,Rashad,1,Sudan,2019-10-01,1569888000
2019,10,Talodi,2,Sudan,2019-10-01,1569888000
2019,10,Al Geneina,1,Sudan,2019-10-01,1569888000
2019,10,Abyei,1,Sudan,2019-10-01,1569888000
2019,10,As Salam,1,Sudan,2019-10-01,1569888000
2019,10,En Nuhud,1,Sudan,2019-10-01,1569888000
2019,10,Ghebeish,1,Sudan,2019-10-01,1569888000
2019,10,Lagawa,1,Sudan,2019-10-01,1569888000
2019,10,Ad Douiem,1,Sudan,2019-10-01,1569888000
2019,10,Al Gutaina,1,Sudan,2019-10-01,1569888000
2019,10,Al Jabalian,1,Sudan,2019-10-01,1569888000
2019,10,Kosti,1,Sudan,2019-10-01,1569888000
2019,11,Al Kamlin,1,Sudan,2019-11-01,1572566400
2019,11,Al Mahagil,1,Sudan,2019-11-01,1572566400
2019,11,East al Gazera,1,Sudan,2019-11-01,1572566400
2019,11,North al Gazera,1,Sudan,2019-11-01,1572566400
2019,11,Sharq al Gazera,1,Sudan,2019-11-01,1572566400
2019,11,South al Gazera,1,Sudan,2019-11-01,1572566400
2019,11,Um Al Gura,1,Sudan,2019-11-01,1572566400
2019,11,Al Faw,1,Sudan,2019-11-01,1572566400
2019,11,Al Fushqa,1,Sudan,2019-11-01,1572566400
2019,11,Al Gadaref,1,Sudan,2019-11-01,1572566400
2019,11,Al Galabat,1,Sudan,2019-11-01,1572566400
2019,11,Al Rahd,1,Sudan,2019-11-01,1572566400
2019,11,Ad Damazin,2,Sudan,2019-11-01,1572566400
2019,11,Al Kurumik,3,Sudan,2019-11-01,1572566400
2019,11,Al Roseires,2,Sudan,2019-11-01,1572566400
2019,11,Baw,2,Sudan,2019-11-01,1572566400
2019,11,Geissan,2,Sudan,2019-11-01,1572566400
2019,11,Mukjar,1,Sudan,2019-11-01,1572566400
2019,11,Zallingi,1,Sudan,2019-11-01,1572566400
2019,11,Al Deain,2,Sudan,2019-11-01,1572566400
2019,11,Nyala,2,Sudan,2019-11-01,1572566400
2019,11,Al Gash,2,Sudan,2019-11-01,1572566400
2019,11,Hamashkorieb,3,Sudan,2019-11-01,1572566400
2019,11,Kassala,2,Sudan,2019-11-01,1572566400
2019,11,Nahr Atbara,1,Sudan,2019-11-01,1572566400
2019,11,Seteet,1,Sudan,2019-11-01,1572566400
2019,11,Karary,1,Sudan,2019-11-01,1572566400
2019,11,Khartoum Bahri,1,Sudan,2019-11-01,1572566400
2019,11,Khartoum,1,Sudan,2019-11-01,1572566400
2019,11,Omdurman,1,Sudan,2019-11-01,1572566400
2019,11,Sharg En Nile,1,Sudan,2019-11-01,1572566400
2019,11,South Khartoum,1,Sudan,2019-11-01,1572566400
2019,11,Um Badda,1,Sudan,2019-11-01,1572566400
2019,11,Al Fasher,2,Sudan,2019-11-01,1572566400
2019,11,Kabkabiya,2,Sudan,2019-11-01,1572566400
2019,11,Kutum,2,Sudan,2019-11-01,1572566400
2019,11,Mellit,2,Sudan,2019-11-01,1572566400
2019,11,Um Kadada,2,Sudan,2019-11-01,1572566400
2019,11,Bara,1,Sudan,2019-11-01,1572566400
2019,11,Jebrat al Sheikh,2,Sudan,2019-11-01,1572566400
2019,11,Sheikan,1,Sudan,2019-11-01,1572566400
2019,11,Sowdari,2,Sudan,2019-11-01,1572566400
2019,11,Um Rawaba,1,Sudan,2019-11-01,1572566400
2019,11,Addabah,1,Sudan,2019-11-01,1572566400
2019,11,Dongola,1,Sudan,2019-11-01,1572566400
2019,11,Merawi,1,Sudan,2019-11-01,1572566400
2019,11,Wadi Halfa,1,Sudan,2019-11-01,1572566400
2019,11,Halayeb,3,Sudan,2019-11-01,1572566400
2019,11,Port Sudan,3,Sudan,2019-11-01,1572566400
2019,11,Sinkat,2,Sudan,2019-11-01,1572566400
2019,11,Tokar,2,Sudan,2019-11-01,1572566400
2019,11,Abu Hamad,1,Sudan,2019-11-01,1572566400
2019,11,Ad Damer,1,Sudan,2019-11-01,1572566400
2019,11,Al Matammah,1,Sudan,2019-11-01,1572566400
2019,11,Atbara,1,Sudan,2019-11-01,1572566400
2019,11,Berber,1,Sudan,2019-11-01,1572566400
2019,11,Shendi,1,Sudan,2019-11-01,1572566400
2019,11,Ad Dinder,1,Sudan,2019-11-01,1572566400
2019,11,Sennar,1,Sudan,2019-11-01,1572566400
2019,11,Singa,1,Sudan,2019-11-01,1572566400
2019,11,Buram,1,Sudan,2019-11-01,1572566400
2019,11,Id El Ghanem,1,Sudan,2019-11-01,1572566400
2019,11,Kas,2,Sudan,2019-11-01,1572566400
2019,11,Nyala.1,2,Sudan,2019-11-01,1572566400
2019,11,Tulus,2,Sudan,2019-11-01,1572566400
2019,11,Abu Jubaiyah,1,Sudan,2019-11-01,1572566400
2019,11,Dilling,2,Sudan,2019-11-01,1572566400
2019,11,Kadugli,3,Sudan,2019-11-01,1572566400
2019,11,Rashad,1,Sudan,2019-11-01,1572566400
2019,11,Talodi,2,Sudan,2019-11-01,1572566400
2019,11,Al Geneina,1,Sudan,2019-11-01,1572566400
2019,11,Abyei,1,Sudan,2019-11-01,1572566400
2019,11,As Salam,1,Sudan,2019-11-01,1572566400
2019,11,En Nuhud,1,Sudan,2019-11-01,1572566400
2019,11,Ghebeish,2,Sudan,2019-11-01,1572566400
2019,11,Lagawa,1,Sudan,2019-11-01,1572566400
2019,11,Ad Douiem,1,Sudan,2019-11-01,1572566400
2019,11,Al Gutaina,1,Sudan,2019-11-01,1572566400
2019,11,Al Jabalian,2,Sudan,2019-11-01,1572566400
2019,11,Kosti,2,Sudan,2019-11-01,1572566400
2019,12,Al Kamlin,1,Sudan,2019-12-01,1575158400
2019,12,Al Mahagil,1,Sudan,2019-12-01,1575158400
2019,12,East al Gazera,1,Sudan,2019-12-01,1575158400
2019,12,North al Gazera,1,Sudan,2019-12-01,1575158400
2019,12,Sharq al Gazera,1,Sudan,2019-12-01,1575158400
2019,12,South al Gazera,1,Sudan,2019-12-01,1575158400
2019,12,Um Al Gura,1,Sudan,2019-12-01,1575158400
2019,12,Al Faw,1,Sudan,2019-12-01,1575158400
2019,12,Al Fushqa,1,Sudan,2019-12-01,1575158400
2019,12,Al Gadaref,1,Sudan,2019-12-01,1575158400
2019,12,Al Galabat,1,Sudan,2019-12-01,1575158400
2019,12,Al Rahd,1,Sudan,2019-12-01,1575158400
2019,12,Ad Damazin,2,Sudan,2019-12-01,1575158400
2019,12,Al Kurumik,3,Sudan,2019-12-01,1575158400
2019,12,Al Roseires,2,Sudan,2019-12-01,1575158400
2019,12,Baw,2,Sudan,2019-12-01,1575158400
2019,12,Geissan,2,Sudan,2019-12-01,1575158400
2019,12,Mukjar,1,Sudan,2019-12-01,1575158400
2019,12,Zallingi,1,Sudan,2019-12-01,1575158400
2019,12,Al Deain,2,Sudan,2019-12-01,1575158400
2019,12,Nyala,2,Sudan,2019-12-01,1575158400
2019,12,Al Gash,2,Sudan,2019-12-01,1575158400
2019,12,Hamashkorieb,3,Sudan,2019-12-01,1575158400
2019,12,Kassala,2,Sudan,2019-12-01,1575158400
2019,12,Nahr Atbara,1,Sudan,2019-12-01,1575158400
2019,12,Seteet,1,Sudan,2019-12-01,1575158400
2019,12,Karary,1,Sudan,2019-12-01,1575158400
2019,12,Khartoum Bahri,1,Sudan,2019-12-01,1575158400
2019,12,Khartoum,1,Sudan,2019-12-01,1575158400
2019,12,Omdurman,1,Sudan,2019-12-01,1575158400
2019,12,Sharg En Nile,1,Sudan,2019-12-01,1575158400
2019,12,South Khartoum,1,Sudan,2019-12-01,1575158400
2019,12,Um Badda,1,Sudan,2019-12-01,1575158400
2019,12,Al Fasher,2,Sudan,2019-12-01,1575158400
2019,12,Kabkabiya,2,Sudan,2019-12-01,1575158400
2019,12,Kutum,2,Sudan,2019-12-01,1575158400
2019,12,Mellit,2,Sudan,2019-12-01,1575158400
2019,12,Um Kadada,2,Sudan,2019-12-01,1575158400
2019,12,Bara,1,Sudan,2019-12-01,1575158400
2019,12,Jebrat al Sheikh,2,Sudan,2019-12-01,1575158400
2019,12,Sheikan,1,Sudan,2019-12-01,1575158400
2019,12,Sowdari,2,Sudan,2019-12-01,1575158400
2019,12,Um Rawaba,1,Sudan,2019-12-01,1575158400
2019,12,Addabah,1,Sudan,2019-12-01,1575158400
2019,12,Dongola,1,Sudan,2019-12-01,1575158400
2019,12,Merawi,1,Sudan,2019-12-01,1575158400
2019,12,Wadi Halfa,1,Sudan,2019-12-01,1575158400
2019,12,Halayeb,3,Sudan,2019-12-01,1575158400
2019,12,Port Sudan,3,Sudan,2019-12-01,1575158400
2019,12,Sinkat,2,Sudan,2019-12-01,1575158400
2019,12,Tokar,2,Sudan,2019-12-01,1575158400
2019,12,Abu Hamad,1,Sudan,2019-12-01,1575158400
2019,12,Ad Damer,1,Sudan,2019-12-01,1575158400
2019,12,Al Matammah,1,Sudan,2019-12-01,1575158400
2019,12,Atbara,1,Sudan,2019-12-01,1575158400
2019,12,Berber,1,Sudan,2019-12-01,1575158400
2019,12,Shendi,1,Sudan,2019-12-01,1575158400
2019,12,Ad Dinder,1,Sudan,2019-12-01,1575158400
2019,12,Sennar,1,Sudan,2019-12-01,1575158400
2019,12,Singa,1,Sudan,2019-12-01,1575158400
2019,12,Buram,1,Sudan,2019-12-01,1575158400
2019,12,Id El Ghanem,1,Sudan,2019-12-01,1575158400
2019,12,Kas,2,Sudan,2019-12-01,1575158400
2019,12,Nyala.1,2,Sudan,2019-12-01,1575158400
2019,12,Tulus,2,Sudan,2019-12-01,1575158400
2019,12,Abu Jubaiyah,1,Sudan,2019-12-01,1575158400
2019,12,Dilling,2,Sudan,2019-12-01,1575158400
2019,12,Kadugli,3,Sudan,2019-12-01,1575158400
2019,12,Rashad,1,Sudan,2019-12-01,1575158400
2019,12,Talodi,2,Sudan,2019-12-01,1575158400
2019,12,Al Geneina,1,Sudan,2019-12-01,1575158400
2019,12,Abyei,1,Sudan,2019-12-01,1575158400
2019,12,As Salam,1,Sudan,2019-12-01,1575158400
2019,12,En Nuhud,1,Sudan,2019-12-01,1575158400
2019,12,Ghebeish,1,Sudan,2019-12-01,1575158400
2019,12,Lagawa,1,Sudan,2019-12-01,1575158400
2019,12,Ad Douiem,1,Sudan,2019-12-01,1575158400
2019,12,Al Gutaina,1,Sudan,2019-12-01,1575158400
2019,12,Al Jabalian,2,Sudan,2019-12-01,1575158400
2019,12,Kosti,1,Sudan,2019-12-01,1575158400
2020,1,Al Kamlin,1,Sudan,2020-01-01,1577836800
2020,1,Al Mahagil,1,Sudan,2020-01-01,1577836800
2020,1,East al Gazera,1,Sudan,2020-01-01,1577836800
2020,1,North al Gazera,1,Sudan,2020-01-01,1577836800
2020,1,Sharq al Gazera,1,Sudan,2020-01-01,1577836800
2020,1,South al Gazera,1,Sudan,2020-01-01,1577836800
2020,1,Um Al Gura,1,Sudan,2020-01-01,1577836800
2020,1,Al Faw,1,Sudan,2020-01-01,1577836800
2020,1,Al Fushqa,1,Sudan,2020-01-01,1577836800
2020,1,Al Gadaref,1,Sudan,2020-01-01,1577836800
2020,1,Al Galabat,1,Sudan,2020-01-01,1577836800
2020,1,Al Rahd,1,Sudan,2020-01-01,1577836800
2020,1,Ad Damazin,2,Sudan,2020-01-01,1577836800
2020,1,Al Kurumik,3,Sudan,2020-01-01,1577836800
2020,1,Al Roseires,2,Sudan,2020-01-01,1577836800
2020,1,Baw,2,Sudan,2020-01-01,1577836800
2020,1,Geissan,2,Sudan,2020-01-01,1577836800
2020,1,Mukjar,1,Sudan,2020-01-01,1577836800
2020,1,Zallingi,1,Sudan,2020-01-01,1577836800
2020,1,Al Deain,2,Sudan,2020-01-01,1577836800
2020,1,Nyala,2,Sudan,2020-01-01,1577836800
2020,1,Al Gash,2,Sudan,2020-01-01,1577836800
2020,1,Hamashkorieb,2,Sudan,2020-01-01,1577836800
2020,1,Kassala,2,Sudan,2020-01-01,1577836800
2020,1,Nahr Atbara,1,Sudan,2020-01-01,1577836800
2020,1,Seteet,1,Sudan,2020-01-01,1577836800
2020,1,Karary,1,Sudan,2020-01-01,1577836800
2020,1,Khartoum Bahri,1,Sudan,2020-01-01,1577836800
2020,1,Khartoum,1,Sudan,2020-01-01,1577836800
2020,1,Omdurman,1,Sudan,2020-01-01,1577836800
2020,1,Sharg En Nile,1,Sudan,2020-01-01,1577836800
2020,1,South Khartoum,1,Sudan,2020-01-01,1577836800
2020,1,Um Badda,1,Sudan,2020-01-01,1577836800
2020,1,Al Fasher,2,Sudan,2020-01-01,1577836800
2020,1,Kabkabiya,2,Sudan,2020-01-01,1577836800
2020,1,Kutum,2,Sudan,2020-01-01,1577836800
2020,1,Mellit,2,Sudan,2020-01-01,1577836800
2020,1,Um Kadada,2,Sudan,2020-01-01,1577836800
2020,1,Bara,1,Sudan,2020-01-01,1577836800
2020,1,Jebrat al Sheikh,2,Sudan,2020-01-01,1577836800
2020,1,Sheikan,1,Sudan,2020-01-01,1577836800
2020,1,Sowdari,2,Sudan,2020-01-01,1577836800
2020,1,Um Rawaba,1,Sudan,2020-01-01,1577836800
2020,1,Addabah,1,Sudan,2020-01-01,1577836800
2020,1,Dongola,1,Sudan,2020-01-01,1577836800
2020,1,Merawi,1,Sudan,2020-01-01,1577836800
2020,1,Wadi Halfa,1,Sudan,2020-01-01,1577836800
2020,1,Halayeb,3,Sudan,2020-01-01,1577836800
2020,1,Port Sudan,2,Sudan,2020-01-01,1577836800
2020,1,Sinkat,2,Sudan,2020-01-01,1577836800
2020,1,Tokar,2,Sudan,2020-01-01,1577836800
2020,1,Abu Hamad,1,Sudan,2020-01-01,1577836800
2020,1,Ad Damer,1,Sudan,2020-01-01,1577836800
2020,1,Al Matammah,1,Sudan,2020-01-01,1577836800
2020,1,Atbara,1,Sudan,2020-01-01,1577836800
2020,1,Berber,1,Sudan,2020-01-01,1577836800
2020,1,Shendi,1,Sudan,2020-01-01,1577836800
2020,1,Ad Dinder,1,Sudan,2020-01-01,1577836800
2020,1,Sennar,1,Sudan,2020-01-01,1577836800
2020,1,Singa,1,Sudan,2020-01-01,1577836800
2020,1,Buram,1,Sudan,2020-01-01,1577836800
2020,1,Id El Ghanem,1,Sudan,2020-01-01,1577836800
2020,1,Kas,2,Sudan,2020-01-01,1577836800
2020,1,Nyala.1,2,Sudan,2020-01-01,1577836800
2020,1,Tulus,2,Sudan,2020-01-01,1577836800
2020,1,Abu Jubaiyah,1,Sudan,2020-01-01,1577836800
2020,1,Dilling,2,Sudan,2020-01-01,1577836800
2020,1,Kadugli,3,Sudan,2020-01-01,1577836800
2020,1,Rashad,1,Sudan,2020-01-01,1577836800
2020,1,Talodi,2,Sudan,2020-01-01,1577836800
2020,1,Al Geneina,1,Sudan,2020-01-01,1577836800
2020,1,Abyei,1,Sudan,2020-01-01,1577836800
2020,1,As Salam,1,Sudan,2020-01-01,1577836800
2020,1,En Nuhud,1,Sudan,2020-01-01,1577836800
2020,1,Ghebeish,1,Sudan,2020-01-01,1577836800
2020,1,Lagawa,1,Sudan,2020-01-01,1577836800
2020,1,Ad Douiem,1,Sudan,2020-01-01,1577836800
2020,1,Al Gutaina,1,Sudan,2020-01-01,1577836800
2020,1,Al Jabalian,2,Sudan,2020-01-01,1577836800
2020,1,Kosti,2,Sudan,2020-01-01,1577836800
2020,2,Al Kamlin,1,Sudan,2020-02-01,1580515200
2020,2,Al Mahagil,1,Sudan,2020-02-01,1580515200
2020,2,East al Gazera,2,Sudan,2020-02-01,1580515200
2020,2,North al Gazera,1,Sudan,2020-02-01,1580515200
2020,2,Sharq al Gazera,2,Sudan,2020-02-01,1580515200
2020,2,South al Gazera,1,Sudan,2020-02-01,1580515200
2020,2,Um Al Gura,1,Sudan,2020-02-01,1580515200
2020,2,Al Faw,2,Sudan,2020-02-01,1580515200
2020,2,Al Fushqa,2,Sudan,2020-02-01,1580515200
2020,2,Al Gadaref,1,Sudan,2020-02-01,1580515200
2020,2,Al Galabat,2,Sudan,2020-02-01,1580515200
2020,2,Al Rahd,1,Sudan,2020-02-01,1580515200
2020,2,Ad Damazin,3,Sudan,2020-02-01,1580515200
2020,2,Al Kurumik,3,Sudan,2020-02-01,1580515200
2020,2,Al Roseires,2,Sudan,2020-02-01,1580515200
2020,2,Baw,3,Sudan,2020-02-01,1580515200
2020,2,Geissan,3,Sudan,2020-02-01,1580515200
2020,2,Mukjar,1,Sudan,2020-02-01,1580515200
2020,2,Zallingi,1,Sudan,2020-02-01,1580515200
2020,2,Al Deain,3,Sudan,2020-02-01,1580515200
2020,2,Nyala,2,Sudan,2020-02-01,1580515200
2020,2,Al Gash,3,Sudan,2020-02-01,1580515200
2020,2,Hamashkorieb,3,Sudan,2020-02-01,1580515200
2020,2,Kassala,2,Sudan,2020-02-01,1580515200
2020,2,Nahr Atbara,2,Sudan,2020-02-01,1580515200
2020,2,Seteet,2,Sudan,2020-02-01,1580515200
2020,2,Karary,1,Sudan,2020-02-01,1580515200
2020,2,Khartoum Bahri,1,Sudan,2020-02-01,1580515200
2020,2,Khartoum,1,Sudan,2020-02-01,1580515200
2020,2,Omdurman,2,Sudan,2020-02-01,1580515200
2020,2,Sharg En Nile,1,Sudan,2020-02-01,1580515200
2020,2,South Khartoum,2,Sudan,2020-02-01,1580515200
2020,2,Um Badda,1,Sudan,2020-02-01,1580515200
2020,2,Al Fasher,2,Sudan,2020-02-01,1580515200
2020,2,Kabkabiya,3,Sudan,2020-02-01,1580515200
2020,2,Kutum,3,Sudan,2020-02-01,1580515200
2020,2,Mellit,3,Sudan,2020-02-01,1580515200
2020,2,Um Kadada,2,Sudan,2020-02-01,1580515200
2020,2,Bara,1,Sudan,2020-02-01,1580515200
2020,2,Jebrat al Sheikh,3,Sudan,2020-02-01,1580515200
2020,2,Sheikan,1,Sudan,2020-02-01,1580515200
2020,2,Sowdari,3,Sudan,2020-02-01,1580515200
2020,2,Um Rawaba,1,Sudan,2020-02-01,1580515200
2020,2,Addabah,1,Sudan,2020-02-01,1580515200
2020,2,Dongola,1,Sudan,2020-02-01,1580515200
2020,2,Merawi,1,Sudan,2020-02-01,1580515200
2020,2,Wadi Halfa,1,Sudan,2020-02-01,1580515200
2020,2,Halayeb,3,Sudan,2020-02-01,1580515200
2020,2,Port Sudan,3,Sudan,2020-02-01,1580515200
2020,2,Sinkat,3,Sudan,2020-02-01,1580515200
2020,2,Tokar,2,Sudan,2020-02-01,1580515200
2020,2,Abu Hamad,1,Sudan,2020-02-01,1580515200
2020,2,Ad Damer,1,Sudan,2020-02-01,1580515200
2020,2,Al Matammah,1,Sudan,2020-02-01,1580515200
2020,2,Atbara,1,Sudan,2020-02-01,1580515200
2020,2,Berber,1,Sudan,2020-02-01,1580515200
2020,2,Shendi,1,Sudan,2020-02-01,1580515200
2020,2,Ad Dinder,1,Sudan,2020-02-01,1580515200
2020,2,Sennar,1,Sudan,2020-02-01,1580515200
2020,2,Singa,1,Sudan,2020-02-01,1580515200
2020,2,Buram,1,Sudan,2020-02-01,1580515200
2020,2,Id El Ghanem,1,Sudan,2020-02-01,1580515200
2020,2,Kas,2,Sudan,2020-02-01,1580515200
2020,2,Nyala.1,1,Sudan,2020-02-01,1580515200
2020,2,Tulus,2,Sudan,2020-02-01,1580515200
2020,2,Abu Jubaiyah,2,Sudan,2020-02-01,1580515200
2020,2,Dilling,2,Sudan,2020-02-01,1580515200
2020,2,Kadugli,3,Sudan,2020-02-01,1580515200
2020,2,Rashad,2,Sudan,2020-02-01,1580515200
2020,2,Talodi,2,Sudan,2020-02-01,1580515200
2020,2,Al Geneina,2,Sudan,2020-02-01,1580515200
2020,2,Abyei,2,Sudan,2020-02-01,1580515200
2020,2,As Salam,1,Sudan,2020-02-01,1580515200
2020,2,En Nuhud,2,Sudan,2020-02-01,1580515200
2020,2,Ghebeish,2,Sudan,2020-02-01,1580515200
2020,2,Lagawa,2,Sudan,2020-02-01,1580515200
2020,2,Ad Douiem,1,Sudan,2020-02-01,1580515200
2020,2,Al Gutaina,1,Sudan,2020-02-01,1580515200
2020,2,Al Jabalian,2,Sudan,2020-02-01,1580515200
2020,2,Kosti,2,Sudan,2020-02-01,1580515200
2019,5,Adjumani,1,Uganda,2019-05-01,1556668800
2019,5,Apac,1,Uganda,2019-05-01,1556668800
2019,5,Arua,1,Uganda,2019-05-01,1556668800
2019,5,Bugiri,1,Uganda,2019-05-01,1556668800
2019,5,Bundibugyo,1,Uganda,2019-05-01,1556668800
2019,5,Bushenyi,1,Uganda,2019-05-01,1556668800
2019,5,Busia.1,1,Uganda,2019-05-01,1556668800
2019,5,Gulu,1,Uganda,2019-05-01,1556668800
2019,5,Hoima,1,Uganda,2019-05-01,1556668800
2019,5,Iganga,1,Uganda,2019-05-01,1556668800
2019,5,Jinja,1,Uganda,2019-05-01,1556668800
2019,5,Kabale,1,Uganda,2019-05-01,1556668800
2019,5,Kabarole,1,Uganda,2019-05-01,1556668800
2019,5,Kaberamaido,1,Uganda,2019-05-01,1556668800
2019,5,Kalangala,1,Uganda,2019-05-01,1556668800
2019,5,Kampala,1,Uganda,2019-05-01,1556668800
2019,5,Kamuli,1,Uganda,2019-05-01,1556668800
2019,5,Kamwenge,1,Uganda,2019-05-01,1556668800
2019,5,Kanungu,1,Uganda,2019-05-01,1556668800
2019,5,Kapchorwa,1,Uganda,2019-05-01,1556668800
2019,5,Kasese,1,Uganda,2019-05-01,1556668800
2019,5,Katakwi,1,Uganda,2019-05-01,1556668800
2019,5,Kayunga,1,Uganda,2019-05-01,1556668800
2019,5,Kibale,1,Uganda,2019-05-01,1556668800
2019,5,Kiboga,1,Uganda,2019-05-01,1556668800
2019,5,Kisoro,1,Uganda,2019-05-01,1556668800
2019,5,Kitgum,1,Uganda,2019-05-01,1556668800
2019,5,Kotido,2,Uganda,2019-05-01,1556668800
2019,5,Kumi,1,Uganda,2019-05-01,1556668800
