Unnamed: 0,admin_name,Date,fews_ipc,country,timestamp
1013,Pibor,05/1/2019,2,South Sudan,1556668800
1014,Pibor,06/1/2019,2,South Sudan,1559347200
1015,Pibor,07/1/2019,4,South Sudan,1561939200
1016,Pibor,08/1/2019,4,South Sudan,1564617600
1017,Pibor,09/1/2019,4,South Sudan,1567296000
1018,Pibor,10/1/2019,2,South Sudan,1569888000
1019,Pibor,11/1/2019,3,South Sudan,1572566400
1020,Pibor,12/1/2019,3,South Sudan,1575158400
1021,Pibor,01/1/2020,3,South Sudan,1577836800
1022,Pibor,02/1/2020,2,South Sudan,1580515200
1023,Wulu,06/1/2017,4,South Sudan,1496275200
1024,Wulu,07/1/2017,4,South Sudan,1498867200
1025,Wulu,08/1/2017,3,South Sudan,1501545600
1026,Wulu,09/1/2017,3,South Sudan,1504224000
1027,Wulu,10/1/2017,2,South Sudan,1506816000
1028,Wulu,11/1/2017,3,South Sudan,1509494400
1029,Wulu,12/1/2017,4,South Sudan,1512086400
1030,Wulu,01/1/2018,3,South Sudan,1514764800
1031,Wulu,02/1/2018,4,South Sudan,1517443200
1032,Wulu,03/1/2018,3,South Sudan,1519862400
1033,Wulu,04/1/2018,2,South Sudan,1522540800
1034,Wulu,05/1/2018,3,South Sudan,1525132800
1035,Wulu,06/1/2018,3,South Sudan,1527811200
1036,Wulu,07/1/2018,2,South Sudan,1530403200
1037,Wulu,08/1/2018,3,South Sudan,1533081600
1038,Wulu,09/1/2018,2,South Sudan,1535760000
1039,Wulu,10/1/2018,3,South Sudan,1538352000
1040,Wulu,11/1/2018,4,South Sudan,1541030400
1041,Wulu,12/1/2018,3,South Sudan,1543622400
1042,Wulu,01/1/2019,2,South Sudan,1546300800
1043,Wulu,02/1/2019,3,South Sudan,1548979200
1044,Wulu,03/1/2019,4,South Sudan,1551398400
1045,Wulu,04/1/2019,3,South Sudan,1554076800
1046,Wulu,05/1/2019,4,South Sudan,1556668800
1047,Wulu,06/1/2019,4,South Sudan,1559347200
1048,Wulu,07/1/2019,4,South Sudan,1561939200
1049,Wulu,08/1/2019,4,South Sudan,1564617600
1050,Wulu,09/1/2019,4,South Sudan,1567296000
1051,Wulu,10/1/2019,2,South Sudan,1569888000
1052,Wulu,11/1/2019,3,South Sudan,1572566400
1053,Wulu,12/1/2019,3,South Sudan,1575158400
1054,Wulu,01/1/2020,3,South Sudan,1577836800
1055,Wulu,02/1/2020,2,South Sudan,1580515200
1056,Rumbek East,06/1/2017,4,South Sudan,1496275200
1057,Rumbek East,07/1/2017,4,South Sudan,1498867200
1058,Rumbek East,08/1/2017,3,South Sudan,1501545600
1059,Rumbek East,09/1/2017,4,South Sudan,1504224000
1060,Rumbek East,10/1/2017,2,South Sudan,1506816000
1061,Rumbek East,11/1/2017,3,South Sudan,1509494400
1062,Rumbek East,12/1/2017,3,South Sudan,1512086400
1063,Rumbek East,01/1/2018,2,South Sudan,1514764800
1064,Rumbek East,02/1/2018,4,South Sudan,1517443200
1065,Rumbek East,03/1/2018,3,South Sudan,1519862400
1066,Rumbek East,04/1/2018,3,South Sudan,1522540800
1067,Rumbek East,05/1/2018,4,South Sudan,1525132800
1068,Rumbek East,06/1/2018,3,South Sudan,1527811200
1069,Rumbek East,07/1/2018,3,South Sudan,1530403200
1070,Rumbek East,08/1/2018,4,South Sudan,1533081600
1071,Rumbek East,09/1/2018,4,South Sudan,1535760000
1072,Rumbek East,10/1/2018,3,South Sudan,1538352000
1073,Rumbek East,11/1/2018,2,South Sudan,1541030400
1074,Rumbek East,12/1/2018,2,South Sudan,1543622400
1075,Rumbek East,01/1/2019,4,South Sudan,1546300800
1076,Rumbek East,02/1/2019,3,South Sudan,1548979200
1077,Rumbek East,03/1/2019,3,South Sudan,1551398400
1078,Rumbek East,04/1/2019,3,South Sudan,1554076800
1079,Rumbek East,05/1/2019,2,South Sudan,1556668800
1080,Rumbek East,06/1/2019,3,South Sudan,1559347200
1081,Rumbek East,07/1/2019,2,South Sudan,1561939200
1082,Rumbek East,08/1/2019,2,South Sudan,1564617600
1083,Rumbek East,09/1/2019,3,South Sudan,1567296000
1084,Rumbek East,10/1/2019,3,South Sudan,1569888000
1085,Rumbek East,11/1/2019,2,South Sudan,1572566400
1086,Rumbek East,12/1/2019,3,South Sudan,1575158400
1087,Rumbek East,01/1/2020,2,South Sudan,1577836800
1088,Rumbek East,02/1/2020,3,South Sudan,1580515200
1089,Yirol East,06/1/2017,4,South Sudan,1496275200
1090,Yirol East,07/1/2017,3,South Sudan,1498867200
1091,Yirol East,08/1/2017,4,South Sudan,1501545600
1092,Yirol East,09/1/2017,4,South Sudan,1504224000
1093,Yirol East,10/1/2017,4,South Sudan,1506816000
1094,Yirol East,11/1/2017,3,South Sudan,1509494400
1095,Yirol East,12/1/2017,3,South Sudan,1512086400
1096,Yirol East,01/1/2018,3,South Sudan,1514764800
1097,Yirol East,02/1/2018,4,South Sudan,1517443200
1098,Yirol East,03/1/2018,4,South Sudan,1519862400
1099,Yirol East,04/1/2018,3,South Sudan,1522540800
1100,Yirol East,05/1/2018,2,South Sudan,1525132800
1101,Yirol East,06/1/2018,2,South Sudan,1527811200
1102,Yirol East,07/1/2018,3,South Sudan,1530403200
1103,Yirol East,08/1/2018,3,South Sudan,1533081600
1104,Yirol East,09/1/2018,3,South Sudan,1535760000
1105,Yirol East,10/1/2018,3,South Sudan,1538352000
1106,Yirol East,11/1/2018,3,South Sudan,1541030400
1107,Yirol East,12/1/2018,3,South Sudan,1543622400
1108,Yirol East,01/1/2019,2,South Sudan,1546300800
1109,Yirol East,02/1/2019,3,South Sudan,1548979200
1110,Yirol East,03/1/2019,3,South Sudan,1551398400
1111,Yirol East,04/1/2019,4,South Sudan,1554076800
1112,Yirol East,05/1/2019,2,South Sudan,1556668800
1113,Yirol East,06/1/2019,3,South Sudan,1559347200
1114,Yirol East,07/1/2019,3,South Sudan,1561939200
1115,Yirol East,08/1/2019,2,South Sudan,1564617600
1116,Yirol East,09/1/2019,3,South Sudan,1567296000
1117,Yirol East,10/1/2019,4,South Sudan,1569888000
1118,Yirol East,11/1/2019,2,South Sudan,1572566400
1119,Yirol East,12/1/2019,3,South Sudan,1575158400
1120,Yirol East,01/1/2020,2,South Sudan,1577836800
1121,Yirol East,02/1/2020,2,South Sudan,1580515200
1122,Rumbek Centre,06/1/2017,3,South Sudan,1496275200
1123,Rumbek Centre,07/1/2017,3,South Sudan,1498867200
1124,Rumbek Centre,08/1/2017,2,South Sudan,1501545600
1125,Rumbek Centre,09/1/2017,2,South Sudan,1504224000
1126,Rumbek Centre,10/1/2017,3,South Sudan,1506816000
1127,Rumbek Centre,11/1/2017,3,South Sudan,1509494400
1128,Rumbek Centre,12/1/2017,3,South Sudan,1512086400
1129,Rumbek Centre,01/1/2018,4,South Sudan,1514764800
1130,Rumbek Centre,02/1/2018,2,South Sudan,1517443200
1131,Rumbek Centre,03/1/2018,3,South Sudan,1519862400
1132,Rumbek Centre,04/1/2018,3,South Sudan,1522540800
1133,Rumbek Centre,05/1/2018,3,South Sudan,1525132800
1134,Rumbek Centre,06/1/2018,2,South Sudan,1527811200
1135,Rumbek Centre,07/1/2018,3,South Sudan,1530403200
1136,Rumbek Centre,08/1/2018,4,South Sudan,1533081600
1137,Rumbek Centre,09/1/2018,3,South Sudan,1535760000
1138,Rumbek Centre,10/1/2018,4,South Sudan,1538352000
1139,Rumbek Centre,11/1/2018,2,South Sudan,1541030400
1140,Rumbek Centre,12/1/2018,2,South Sudan,1543622400
1141,Rumbek Centre,01/1/2019,3,South Sudan,1546300800
1142,Rumbek Centre,02/1/2019,2,South Sudan,1548979200
1143,Rumbek Centre,03/1/2019,4,South Sudan,1551398400
1144,Rumbek Centre,04/1/2019,3,South Sudan,1554076800
1145,Rumbek Centre,05/1/2019,3,South Sudan,1556668800
1146,Rumbek Centre,06/1/2019,2,South Sudan,1559347200
1147,Rumbek Centre,07/1/2019,3,South Sudan,1561939200
1148,Rumbek Centre,08/1/2019,3,South Sudan,1564617600
1149,Rumbek Centre,09/1/2019,3,South Sudan,1567296000
1150,Rumbek Centre,10/1/2019,3,South Sudan,1569888000
1151,Rumbek Centre,11/1/2019,3,South Sudan,1572566400
1152,Rumbek Centre,12/1/2019,2,South Sudan,1575158400
1153,Rumbek Centre,01/1/2020,3,South Sudan,1577836800
1154,Rumbek Centre,02/1/2020,2,South Sudan,1580515200
1155,Twic East,06/1/2017,4,South Sudan,1496275200
1156,Twic East,07/1/2017,4,South Sudan,1498867200
1157,Twic East,08/1/2017,3,South Sudan,1501545600
1158,Twic East,09/1/2017,3,South Sudan,1504224000
1159,Twic East,10/1/2017,2,South Sudan,1506816000
1160,Twic East,11/1/2017,3,South Sudan,1509494400
1161,Twic East,12/1/2017,4,South Sudan,1512086400
1162,Twic East,01/1/2018,4,South Sudan,1514764800
1163,Twic East,02/1/2018,3,South Sudan,1517443200
1164,Twic East,03/1/2018,3,South Sudan,1519862400
1165,Twic East,04/1/2018,3,South Sudan,1522540800
1166,Twic East,05/1/2018,3,South Sudan,1525132800
1167,Twic East,06/1/2018,2,South Sudan,1527811200
1168,Twic East,07/1/2018,4,South Sudan,1530403200
1169,Twic East,08/1/2018,4,South Sudan,1533081600
1170,Twic East,09/1/2018,3,South Sudan,1535760000
1171,Twic East,10/1/2018,2,South Sudan,1538352000
1172,Twic East,11/1/2018,3,South Sudan,1541030400
1173,Twic East,12/1/2018,3,South Sudan,1543622400
1174,Twic East,01/1/2019,3,South Sudan,1546300800
1175,Twic East,02/1/2019,2,South Sudan,1548979200
1176,Twic East,03/1/2019,2,South Sudan,1551398400
1177,Twic East,04/1/2019,3,South Sudan,1554076800
1178,Twic East,05/1/2019,2,South Sudan,1556668800
1179,Twic East,06/1/2019,3,South Sudan,1559347200
1180,Twic East,07/1/2019,2,South Sudan,1561939200
1181,Twic East,08/1/2019,4,South Sudan,1564617600
1182,Twic East,09/1/2019,4,South Sudan,1567296000
1183,Twic East,10/1/2019,2,South Sudan,1569888000
1184,Twic East,11/1/2019,2,South Sudan,1572566400
1185,Twic East,12/1/2019,4,South Sudan,1575158400
1186,Twic East,01/1/2020,4,South Sudan,1577836800
1187,Twic East,02/1/2020,4,South Sudan,1580515200
1188,Cueibet,06/1/2017,3,South Sudan,1496275200
1189,Cueibet,07/1/2017,4,South Sudan,1498867200
1190,Cueibet,08/1/2017,2,South Sudan,1501545600
1191,Cueibet,09/1/2017,4,South Sudan,1504224000
1192,Cueibet,10/1/2017,3,South Sudan,1506816000
1193,Cueibet,11/1/2017,4,South Sudan,1509494400
1194,Cueibet,12/1/2017,3,South Sudan,1512086400
1195,Cueibet,01/1/2018,2,South Sudan,1514764800
1196,Cueibet,02/1/2018,2,South Sudan,1517443200
1197,Cueibet,03/1/2018,3,South Sudan,1519862400
1198,Cueibet,04/1/2018,3,South Sudan,1522540800
1199,Cueibet,05/1/2018,4,South Sudan,1525132800
1200,Cueibet,06/1/2018,4,South Sudan,1527811200
1201,Cueibet,07/1/2018,4,South Sudan,1530403200
1202,Cueibet,08/1/2018,2,South Sudan,1533081600
1203,Cueibet,09/1/2018,2,South Sudan,1535760000
1204,Cueibet,10/1/2018,3,South Sudan,1538352000
1205,Cueibet,11/1/2018,3,South Sudan,1541030400
1206,Cueibet,12/1/2018,4,South Sudan,1543622400
1207,Cueibet,01/1/2019,3,South Sudan,1546300800
1208,Cueibet,02/1/2019,3,South Sudan,1548979200
1209,Cueibet,03/1/2019,3,South Sudan,1551398400
1210,Cueibet,04/1/2019,4,South Sudan,1554076800
1211,Cueibet,05/1/2019,3,South Sudan,1556668800
1212,Cueibet,06/1/2019,3,South Sudan,1559347200
1213,Cueibet,07/1/2019,3,South Sudan,1561939200
1214,Cueibet,08/1/2019,4,South Sudan,1564617600
1215,Cueibet,09/1/2019,4,South Sudan,1567296000
1216,Cueibet,10/1/2019,3,South Sudan,1569888000
1217,Cueibet,11/1/2019,2,South Sudan,1572566400
1218,Cueibet,12/1/2019,3,South Sudan,1575158400
1219,Cueibet,01/1/2020,3,South Sudan,1577836800
1220,Cueibet,02/1/2020,4,South Sudan,1580515200
1221,Pochalla,06/1/2017,3,South Sudan,1496275200
1222,Pochalla,07/1/2017,3,South Sudan,1498867200
1223,Pochalla,08/1/2017,3,South Sudan,1501545600
1224,Pochalla,09/1/2017,2,South Sudan,1504224000
1225,Pochalla,10/1/2017,3,South Sudan,1506816000
1226,Pochalla,11/1/2017,2,South Sudan,1509494400
1227,Pochalla,12/1/2017,3,South Sudan,1512086400
1228,Pochalla,01/1/2018,3,South Sudan,1514764800
1229,Pochalla,02/1/2018,4,South Sudan,1517443200
1230,Pochalla,03/1/2018,2,South Sudan,1519862400
1231,Pochalla,04/1/2018,2,South Sudan,1522540800
1232,Pochalla,05/1/2018,3,South Sudan,1525132800
1233,Pochalla,06/1/2018,4,South Sudan,1527811200
1234,Pochalla,07/1/2018,4,South Sudan,1530403200
1235,Pochalla,08/1/2018,3,South Sudan,1533081600
1236,Pochalla,09/1/2018,4,South Sudan,1535760000
1237,Pochalla,10/1/2018,3,South Sudan,1538352000
1238,Pochalla,11/1/2018,2,South Sudan,1541030400
1239,Pochalla,12/1/2018,4,South Sudan,1543622400
1240,Pochalla,01/1/2019,4,South Sudan,1546300800
1241,Pochalla,02/1/2019,3,South Sudan,1548979200
1242,Pochalla,03/1/2019,4,South Sudan,1551398400
1243,Pochalla,04/1/2019,3,South Sudan,1554076800
1244,Pochalla,05/1/2019,2,South Sudan,1556668800
1245,Pochalla,06/1/2019,3,South Sudan,1559347200
1246,Pochalla,07/1/2019,4,South Sudan,1561939200
1247,Pochalla,08/1/2019,3,South Sudan,1564617600
1248,Pochalla,09/1/2019,4,South Sudan,1567296000
1249,Pochalla,10/1/2019,3,South Sudan,1569888000
1250,Pochalla,11/1/2019,2,South Sudan,1572566400
1251,Pochalla,12/1/2019,2,South Sudan,1575158400
1252,Pochalla,01/1/2020,3,South Sudan,1577836800
1253,Pochalla,02/1/2020,4,South Sudan,1580515200
1254,Tonj South,06/1/2017,3,South Sudan,1496275200
1255,Tonj South,07/1/2017,3,South Sudan,1498867200
1256,Tonj South,08/1/2017,2,South Sudan,1501545600
1257,Tonj South,09/1/2017,3,South Sudan,1504224000
1258,Tonj South,10/1/2017,2,South Sudan,1506816000
1259,Tonj South,11/1/2017,2,South Sudan,1509494400
1260,Tonj South,12/1/2017,3,South Sudan,1512086400
1261,Tonj South,01/1/2018,3,South Sudan,1514764800
1262,Tonj South,02/1/2018,3,South Sudan,1517443200
1263,Tonj South,03/1/2018,2,South Sudan,1519862400
1264,Tonj South,04/1/2018,4,South Sudan,1522540800
1265,Tonj South,05/1/2018,3,South Sudan,1525132800
1266,Tonj South,06/1/2018,3,South Sudan,1527811200
1267,Tonj South,07/1/2018,3,South Sudan,1530403200
1268,Tonj South,08/1/2018,3,South Sudan,1533081600
1269,Tonj South,09/1/2018,3,South Sudan,1535760000
1270,Tonj South,10/1/2018,4,South Sudan,1538352000
1271,Tonj South,11/1/2018,2,South Sudan,1541030400
1272,Tonj South,12/1/2018,4,South Sudan,1543622400
1273,Tonj South,01/1/2019,3,South Sudan,1546300800
1274,Tonj South,02/1/2019,2,South Sudan,1548979200
1275,Tonj South,03/1/2019,3,South Sudan,1551398400
1276,Tonj South,04/1/2019,3,South Sudan,1554076800
1277,Tonj South,05/1/2019,2,South Sudan,1556668800
1278,Tonj South,06/1/2019,4,South Sudan,1559347200
1279,Tonj South,07/1/2019,2,South Sudan,1561939200
1280,Tonj South,08/1/2019,4,South Sudan,1564617600
1281,Tonj South,09/1/2019,2,South Sudan,1567296000
1282,Tonj South,10/1/2019,3,South Sudan,1569888000
1283,Tonj South,11/1/2019,4,South Sudan,1572566400
1284,Tonj South,12/1/2019,3,South Sudan,1575158400
1285,Tonj South,01/1/2020,2,South Sudan,1577836800
1286,Tonj South,02/1/2020,4,South Sudan,1580515200
1287,Rumbek North,06/1/2017,4,South Sudan,1496275200
1288,Rumbek North,07/1/2017,2,South Sudan,1498867200
1289,Rumbek North,08/1/2017,3,South Sudan,1501545600
1290,Rumbek North,09/1/2017,2,South Sudan,1504224000
1291,Rumbek North,10/1/2017,4,South Sudan,1506816000
1292,Rumbek North,11/1/2017,3,South Sudan,1509494400
1293,Rumbek North,12/1/2017,2,South Sudan,1512086400
1294,Rumbek North,01/1/2018,2,South Sudan,1514764800
1295,Rumbek North,02/1/2018,2,South Sudan,1517443200
1296,Rumbek North,03/1/2018,3,South Sudan,1519862400
1297,Rumbek North,04/1/2018,2,South Sudan,1522540800
1298,Rumbek North,05/1/2018,3,South Sudan,1525132800
1299,Rumbek North,06/1/2018,3,South Sudan,1527811200
1300,Rumbek North,07/1/2018,3,South Sudan,1530403200
1301,Rumbek North,08/1/2018,3,South Sudan,1533081600
1302,Rumbek North,09/1/2018,3,South Sudan,1535760000
1303,Rumbek North,10/1/2018,3,South Sudan,1538352000
1304,Rumbek North,11/1/2018,4,South Sudan,1541030400
1305,Rumbek North,12/1/2018,3,South Sudan,1543622400
1306,Rumbek North,01/1/2019,3,South Sudan,1546300800
1307,Rumbek North,02/1/2019,4,South Sudan,1548979200
1308,Rumbek North,03/1/2019,4,South Sudan,1551398400
1309,Rumbek North,04/1/2019,3,South Sudan,1554076800
1310,Rumbek North,05/1/2019,3,South Sudan,1556668800
1311,Rumbek North,06/1/2019,3,South Sudan,1559347200
1312,Rumbek North,07/1/2019,3,South Sudan,1561939200
1313,Rumbek North,08/1/2019,3,South Sudan,1564617600
1314,Rumbek North,09/1/2019,4,South Sudan,1567296000
1315,Rumbek North,10/1/2019,4,South Sudan,1569888000
1316,Rumbek North,11/1/2019,3,South Sudan,1572566400
1317,Rumbek North,12/1/2019,4,South Sudan,1575158400
1318,Rumbek North,01/1/2020,3,South Sudan,1577836800
1319,Rumbek North,02/1/2020,3,South Sudan,1580515200
1320,Akobo,06/1/2017,3,South Sudan,1496275200
1321,Akobo,07/1/2017,2,South Sudan,1498867200
1322,Akobo,08/1/2017,3,South Sudan,1501545600
1323,Akobo,09/1/2017,2,South Sudan,1504224000
1324,Akobo,10/1/2017,3,South Sudan,1506816000
1325,Akobo,11/1/2017,4,South Sudan,1509494400
1326,Akobo,12/1/2017,2,South Sudan,1512086400
1327,Akobo,01/1/2018,3,South Sudan,1514764800
1328,Akobo,02/1/2018,4,South Sudan,1517443200
1329,Akobo,03/1/2018,2,South Sudan,1519862400
1330,Akobo,04/1/2018,3,South Sudan,1522540800
1331,Akobo,05/1/2018,3,South Sudan,1525132800
1332,Akobo,06/1/2018,3,South Sudan,1527811200
1333,Akobo,07/1/2018,2,South Sudan,1530403200
1334,Akobo,08/1/2018,3,South Sudan,1533081600
1335,Akobo,09/1/2018,3,South Sudan,1535760000
1336,Akobo,10/1/2018,3,South Sudan,1538352000
1337,Akobo,11/1/2018,2,South Sudan,1541030400
1338,Akobo,12/1/2018,2,South Sudan,1543622400
1339,Akobo,01/1/2019,3,South Sudan,1546300800
1340,Akobo,02/1/2019,3,South Sudan,1548979200
1341,Akobo,03/1/2019,4,South Sudan,1551398400
1342,Akobo,04/1/2019,4,South Sudan,1554076800
1343,Akobo,05/1/2019,3,South Sudan,1556668800
1344,Akobo,06/1/2019,4,South Sudan,1559347200
1345,Akobo,07/1/2019,3,South Sudan,1561939200
1346,Akobo,08/1/2019,2,South Sudan,1564617600
1347,Akobo,09/1/2019,4,South Sudan,1567296000
1348,Akobo,10/1/2019,2,South Sudan,1569888000
1349,Akobo,11/1/2019,3,South Sudan,1572566400
1350,Akobo,12/1/2019,2,South Sudan,1575158400
1351,Akobo,01/1/2020,3,South Sudan,1577836800
1352,Akobo,02/1/2020,3,South Sudan,1580515200
1353,Panyijiar,06/1/2017,3,South Sudan,1496275200
1354,Panyijiar,07/1/2017,3,South Sudan,1498867200
1355,Panyijiar,08/1/2017,3,South Sudan,1501545600
1356,Panyijiar,09/1/2017,3,South Sudan,1504224000
1357,Panyijiar,10/1/2017,2,South Sudan,1506816000
1358,Panyijiar,11/1/2017,4,South Sudan,1509494400
1359,Panyijiar,12/1/2017,3,South Sudan,1512086400
1360,Panyijiar,01/1/2018,4,South Sudan,1514764800
1361,Panyijiar,02/1/2018,3,South Sudan,1517443200
1362,Panyijiar,03/1/2018,3,South Sudan,1519862400
1363,Panyijiar,04/1/2018,4,South Sudan,1522540800
1364,Panyijiar,05/1/2018,4,South Sudan,1525132800
1365,Panyijiar,06/1/2018,2,South Sudan,1527811200
1366,Panyijiar,07/1/2018,3,South Sudan,1530403200
1367,Panyijiar,08/1/2018,3,South Sudan,1533081600
1368,Panyijiar,09/1/2018,4,South Sudan,1535760000
1369,Panyijiar,10/1/2018,3,South Sudan,1538352000
1370,Panyijiar,11/1/2018,3,South Sudan,1541030400
1371,Panyijiar,12/1/2018,3,South Sudan,1543622400
1372,Panyijiar,01/1/2019,3,South Sudan,1546300800
1373,Panyijiar,02/1/2019,3,South Sudan,1548979200
1374,Panyijiar,03/1/2019,4,South Sudan,1551398400
1375,Panyijiar,04/1/2019,2,South Sudan,1554076800
1376,Panyijiar,05/1/2019,2,South Sudan,1556668800
1377,Panyijiar,06/1/2019,4,South Sudan,1559347200
1378,Panyijiar,07/1/2019,3,South Sudan,1561939200
1379,Panyijiar,08/1/2019,2,South Sudan,1564617600
1380,Panyijiar,09/1/2019,2,South Sudan,1567296000
1381,Panyijiar,10/1/2019,3,South Sudan,1569888000
1382,Panyijiar,11/1/2019,2,South Sudan,1572566400
1383,Panyijiar,12/1/2019,3,South Sudan,1575158400
1384,Panyijiar,01/1/2020,2,South Sudan,1577836800
1385,Panyijiar,02/1/2020,3,South Sudan,1580515200
1386,Duk,06/1/2017,4,South Sudan,1496275200
1387,Duk,07/1/2017,3,South Sudan,1498867200
1388,Duk,08/1/2017,2,South Sudan,1501545600
1389,Duk,09/1/2017,3,South Sudan,1504224000
1390,Duk,10/1/2017,2,South Sudan,1506816000
1391,Duk,11/1/2017,2,South Sudan,1509494400
1392,Duk,12/1/2017,4,South Sudan,1512086400
1393,Duk,01/1/2018,2,South Sudan,1514764800
1394,Duk,02/1/2018,4,South Sudan,1517443200
1395,Duk,03/1/2018,3,South Sudan,1519862400
1396,Duk,04/1/2018,3,South Sudan,1522540800
1397,Duk,05/1/2018,3,South Sudan,1525132800
1398,Duk,06/1/2018,4,South Sudan,1527811200
1399,Duk,07/1/2018,4,South Sudan,1530403200
1400,Duk,08/1/2018,3,South Sudan,1533081600
1401,Duk,09/1/2018,2,South Sudan,1535760000
1402,Duk,10/1/2018,3,South Sudan,1538352000
1403,Duk,11/1/2018,3,South Sudan,1541030400
1404,Duk,12/1/2018,4,South Sudan,1543622400
1405,Duk,01/1/2019,2,South Sudan,1546300800
1406,Duk,02/1/2019,4,South Sudan,1548979200
1407,Duk,03/1/2019,3,South Sudan,1551398400
1408,Duk,04/1/2019,3,South Sudan,1554076800
1409,Duk,05/1/2019,2,South Sudan,1556668800
1410,Duk,06/1/2019,3,South Sudan,1559347200
1411,Duk,07/1/2019,2,South Sudan,1561939200
1412,Duk,08/1/2019,3,South Sudan,1564617600
1413,Duk,09/1/2019,3,South Sudan,1567296000
1414,Duk,10/1/2019,3,South Sudan,1569888000
1415,Duk,11/1/2019,3,South Sudan,1572566400
1416,Duk,12/1/2019,4,South Sudan,1575158400
1417,Duk,01/1/2020,4,South Sudan,1577836800
1418,Duk,02/1/2020,2,South Sudan,1580515200
1419,Tonj East,06/1/2017,3,South Sudan,1496275200
1420,Tonj East,07/1/2017,3,South Sudan,1498867200
1421,Tonj East,08/1/2017,4,South Sudan,1501545600
1422,Tonj East,09/1/2017,4,South Sudan,1504224000
1423,Tonj East,10/1/2017,3,South Sudan,1506816000
1424,Tonj East,11/1/2017,2,South Sudan,1509494400
1425,Tonj East,12/1/2017,4,South Sudan,1512086400
1426,Tonj East,01/1/2018,3,South Sudan,1514764800
1427,Tonj East,02/1/2018,3,South Sudan,1517443200
1428,Tonj East,03/1/2018,4,South Sudan,1519862400
1429,Tonj East,04/1/2018,3,South Sudan,1522540800
1430,Tonj East,05/1/2018,2,South Sudan,1525132800
1431,Tonj East,06/1/2018,4,South Sudan,1527811200
1432,Tonj East,07/1/2018,3,South Sudan,1530403200
1433,Tonj East,08/1/2018,4,South Sudan,1533081600
1434,Tonj East,09/1/2018,3,South Sudan,1535760000
1435,Tonj East,10/1/2018,4,South Sudan,1538352000
1436,Tonj East,11/1/2018,3,South Sudan,1541030400
1437,Tonj East,12/1/2018,3,South Sudan,1543622400
1438,Tonj East,01/1/2019,3,South Sudan,1546300800
1439,Tonj East,02/1/2019,3,South Sudan,1548979200
1440,Tonj East,03/1/2019,3,South Sudan,1551398400
1441,Tonj East,04/1/2019,3,South Sudan,1554076800
1442,Tonj East,05/1/2019,3,South Sudan,1556668800
1443,Tonj East,06/1/2019,2,South Sudan,1559347200
1444,Tonj East,07/1/2019,3,South Sudan,1561939200
1445,Tonj East,08/1/2019,2,South Sudan,1564617600
1446,Tonj East,09/1/2019,3,South Sudan,1567296000
1447,Tonj East,10/1/2019,2,South Sudan,1569888000
1448,Tonj East,11/1/2019,2,South Sudan,1572566400
1449,Tonj East,12/1/2019,3,South Sudan,1575158400
1450,Tonj East,01/1/2020,3,South Sudan,1577836800
1451,Tonj East,02/1/2020,3,South Sudan,1580515200
1452,Uror,06/1/2017,3,South Sudan,1496275200
1453,Uror,07/1/2017,3,South Sudan,1498867200
1454,Uror,08/1/2017,3,South Sudan,1501545600
1455,Uror,09/1/2017,3,South Sudan,1504224000
1456,Uror,10/1/2017,4,South Sudan,1506816000
1457,Uror,11/1/2017,3,South Sudan,1509494400
1458,Uror,12/1/2017,3,South Sudan,1512086400
1459,Uror,01/1/2018,2,South Sudan,1514764800
1460,Uror,02/1/2018,2,South Sudan,1517443200
1461,Uror,03/1/2018,2,South Sudan,1519862400
1462,Uror,04/1/2018,2,South Sudan,1522540800
1463,Uror,05/1/2018,3,South Sudan,1525132800
1464,Uror,06/1/2018,3,South Sudan,1527811200
1465,Uror,07/1/2018,3,South Sudan,1530403200
1466,Uror,08/1/2018,3,South Sudan,1533081600
1467,Uror,09/1/2018,4,South Sudan,1535760000
1468,Uror,10/1/2018,4,South Sudan,1538352000
1469,Uror,11/1/2018,3,South Sudan,1541030400
1470,Uror,12/1/2018,3,South Sudan,1543622400
1471,Uror,01/1/2019,3,South Sudan,1546300800
1472,Uror,02/1/2019,3,South Sudan,1548979200
1473,Uror,03/1/2019,2,South Sudan,1551398400
1474,Uror,04/1/2019,3,South Sudan,1554076800
1475,Uror,05/1/2019,3,South Sudan,1556668800
1476,Uror,06/1/2019,2,South Sudan,1559347200
1477,Uror,07/1/2019,3,South Sudan,1561939200
1478,Uror,08/1/2019,2,South Sudan,1564617600
1479,Uror,09/1/2019,3,South Sudan,1567296000
1480,Uror,10/1/2019,3,South Sudan,1569888000
1481,Uror,11/1/2019,3,South Sudan,1572566400
1482,Uror,12/1/2019,2,South Sudan,1575158400
1483,Uror,01/1/2020,3,South Sudan,1577836800
1484,Uror,02/1/2020,3,South Sudan,1580515200
1485,Ulang,06/1/2017,3,South Sudan,1496275200
1486,Ulang,07/1/2017,2,South Sudan,1498867200
1487,Ulang,08/1/2017,4,South Sudan,1501545600
1488,Ulang,09/1/2017,3,South Sudan,1504224000
1489,Ulang,10/1/2017,2,South Sudan,1506816000
1490,Ulang,11/1/2017,3,South Sudan,1509494400
1491,Ulang,12/1/2017,4,South Sudan,1512086400
1492,Ulang,01/1/2018,4,South Sudan,1514764800
1493,Ulang,02/1/2018,3,South Sudan,1517443200
1494,Ulang,03/1/2018,4,South Sudan,1519862400
1495,Ulang,04/1/2018,2,South Sudan,1522540800
